7,8,25,9,14,11,24,25,26,15,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,8,25,9,14,15,11,10,25,8,24,15,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,8,25,9,14,24,36,13,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,8,25,11,26,32,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,8,25,21,18,27,26,13,11,25,9,14,29,15,20,10,15,13,17,11,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8,25,21,24,22,26,15,21,20,25,12,7,24,8,25,26,21,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,8,25,22,24,27,20,13,13,11,25,9,14,29,15,20,10,15,13,17,11,15,26,0,0,0,0,0,0,0,0,0,0,0,0
7,8,25,26,7,19,19,27,20,13,25,13,27,26,7,9,14,26,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,8,25,26,7,19,19,27,20,13,25,17,21,11,12,12,15,32,15,11,20,26,0,0,0,0,0,0,0,0,0,0,0,0,1
7,8,25,26,7,19,19,27,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8,25,26,7,20,10,20,7,14,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8,25,26,7,20,10,25,29,7,24,20,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,8,25,26,15,11,13,25,22,18,7,26,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,8,29,11,15,9,14,18,11,24,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8,29,36,18,32,12,24,36,25,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,8,36,20,10,11,24,27,20,13,25,13,11,25,11,26,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,9,7,24,15,20,21,25,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,9,11,24,21,18,7,4,17,15,24,25,9,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,9,14,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,14,25,10,24,27,9,17,11,20,26,18,7,25,26,27,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,9,14,25,11,18,8,11,14,7,7,24,27,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,9,14,26,11,20,10,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,17,11,24,19,7,20,20,12,27,20,17,26,15,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,9,17,11,24,25,9,14,18,11,22,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,10,7,22,26,15,21,13,11,20,11,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,10,10,15,11,24,8,11,12,11,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,10,10,15,26,15,21,20,25,26,14,11,21,24,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,10,10,15,26,15,21,20,25,28,11,24,8,15,20,10,27,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,10,10,15,28,15,26,36,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,10,10,27,17,26,21,24,11,20,25,22,7,25,19,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,10,10,27,17,26,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,10,14,36,25,15,21,20,25,22,24,21,22,14,31,18,7,30,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,10,21,22,26,15,28,28,7,26,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,10,24,11,20,21,9,14,24,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,10,24,11,25,25,7,27,12,17,18,11,8,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,10,24,11,25,25,19,21,10,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,10,25,21,24,22,26,15,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,10,28,11,20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,13,11,20,26,27,24,13,11,8,39,14,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,13,13,24,11,13,7,26,15,21,20,25,22,24,21,32,11,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,13,19,7,26,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,13,24,7,24,13,11,25,9,14,15,9,14,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,13,24,15,20,15,11,24,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,17,15,22,12,18,7,27,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,17,17,21,19,19,21,10,7,26,15,21,20,25,12,11,14,18,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,17,17,21,24,10,28,7,24,15,7,26,15,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,17,17,21,24,10,32,11,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,17,18,15,19,7,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,17,24,11,19,21,20,15,21,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,17,26,15,11,20,15,20,14,7,8,11,24,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,17,26,15,28,15,11,24,27,20,13,25,28,11,24,32,38,13,11,24,27,20,13,0,0,0,0,0,0,0,0,0,0,0,0
7,18,7,27,20,25,26,11,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,18,8,7,20,21,18,21,13,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,18,8,11,24,26,25,11,11,17,7,27,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,18,8,27,19,26,15,26,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,18,13,11,20,12,15,18,26,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,18,15,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,18,17,21,14,21,18,25,39,9,14,26,15,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,18,17,27,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,18,18,13,11,19,11,15,20,13,39,18,26,15,13,17,11,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,18,18,21,7,24,26,14,24,21,22,18,7,25,26,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,18,18,25,7,26,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,18,18,25,11,15,26,11,20,24,21,18,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,18,22,7,17,7,22,27,18,18,21,28,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,18,22,11,20,8,7,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,18,22,11,20,25,39,10,25,11,15,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,18,22,14,15,26,21,19,7,20,26,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,18,26,13,18,7,25,9,21,20,26,7,15,20,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,18,26,13,24,7,8,27,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,18,26,22,7,22,15,11,24,25,7,19,19,11,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,18,26,22,7,22,15,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,18,28,11,21,18,7,24,18,15,19,8,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,19,7,24,7,20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,19,8,27,18,7,9,24,7,18,12,11,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,19,8,27,18,7,20,32,12,18,27,13,32,11,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,19,21,25,8,27,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,19,26,25,13,11,24,15,9,14,26,25,8,11,32,15,24,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,20,7,18,10,27,24,9,14,19,11,25,25,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,20,7,18,31,25,11,8,7,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,20,7,18,31,25,11,19,21,10,11,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,20,7,22,14,21,24,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,8,7,27,29,7,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,10,11,20,4,20,7,9,14,26,7,12,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,20,10,11,20,7,19,7,32,15,18,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,10,11,24,25,21,20,4,14,38,24,20,9,14,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,20,11,18,18,15,11,24,27,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,12,7,20,13,25,11,24,24,11,13,27,20,13,25,13,11,25,9,14,29,15,20,10,15,13,17,11,15,26,0,0,0,0
7,20,12,7,20,13,25,20,21,26,15,11,24,27,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,12,7,20,13,25,32,29,15,25,9,14,11,20,24,7,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,20,12,21,24,10,11,24,27,20,13,25,23,27,11,18,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,13,11,8,21,26,25,17,27,24,28,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,13,15,21,24,14,11,30,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,13,24,15,12,12,25,21,24,13,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,17,11,24,17,24,7,12,26,17,21,20,26,24,21,18,18,13,11,24,36,26,0,0,0,0,0,0,0,0,0,0,0,2
7,20,17,21,22,22,18,27,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,17,38,24,20,25,9,14,7,8,18,21,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,18,7,13,11,12,21,24,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,18,7,13,11,20,28,7,24,15,7,20,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,18,21,9,17,27,20,13,25,19,15,26,26,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,20,20,4,7,24,8,21,24,4,19,21,10,11,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,20,20,15,14,15,18,7,26,15,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,20,36,14,11,24,27,20,13,25,12,39,14,18,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,20,24,11,15,25,11,29,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,20,25,9,14,18,11,15,9,14,16,36,13,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,20,25,9,14,18,27,25,25,8,11,18,11,13,27,20,13,25,22,18,7,20,0,0,0,0,0,0,0,0,0,0,0,0,1
7,20,25,9,14,18,27,25,25,28,11,24,8,21,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,20,25,9,14,18,27,25,25,32,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,20,25,9,14,24,15,12,26,11,20,28,11,24,32,11,15,9,14,20,15,25,0,0,0,0,0,0,0,0,0,0,0,0,2
7,20,25,26,7,20,10,25,24,11,13,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,25,26,11,27,11,24,11,15,20,24,15,9,14,26,27,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,25,27,9,14,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,20,26,11,20,20,11,20,12,27,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,20,26,15,10,21,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,20,26,15,13,21,24,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,20,26,15,18,21,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,26,15,20,21,32,15,32,11,22,26,15,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,26,15,25,11,19,15,26,15,25,19,27,25,28,21,24,29,27,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,20,26,24,15,11,8,25,25,26,11,27,11,24,27,20,13,25,9,14,24,7,20,17,0,0,0,0,0,0,0,0,0,0,1
7,20,29,11,20,10,27,20,13,25,22,24,21,13,24,7,19,19,15,11,24,11,24,0,0,0,0,0,0,0,0,0,0,0,1
7,20,32,11,15,13,11,20,28,11,24,26,24,11,26,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,20,32,27,13,25,10,24,11,14,19,21,19,11,20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,20,32,39,20,10,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,20,36,25,26,14,11,25,15,11,8,21,13,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,20,36,25,26,14,11,25,15,11,11,24,12,21,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,22,21,13,24,7,22,14,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,22,21,25,26,21,18,15,9,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,22,22,24,11,26,8,24,11,9,14,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,22,24,15,17,21,25,11,20,17,21,20,12,15,26,39,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,24,7,8,11,24,25,22,11,9,14,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,24,7,20,26,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,24,7,25,15,26,26,15,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,24,8,11,15,26,11,24,8,15,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,24,8,11,15,26,11,24,13,11,29,11,24,17,25,9,14,7,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,24,8,11,15,26,13,11,8,11,24,25,11,15,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,24,8,11,15,26,20,11,14,19,11,24,28,11,24,26,24,11,26,11,24,15,20,0,0,0,0,0,0,0,0,0,0,0,0
7,24,8,11,15,26,25,8,11,24,11,15,9,14,11,24,27,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,24,8,11,15,26,25,18,36,20,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,24,8,11,15,26,25,19,7,24,17,26,12,21,24,25,9,14,27,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,24,8,11,15,26,25,22,24,21,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,24,8,11,15,26,25,25,26,21,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,24,9,14,15,26,11,17,26,27,24,25,21,32,15,21,18,21,13,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,24,13,27,19,11,20,26,7,26,15,21,20,25,25,26,24,7,26,11,13,15,11,0,0,0,0,0,0,0,0,0,0,0,0
7,24,13,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,24,19,11,20,22,12,18,11,13,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,24,19,17,11,26,26,9,14,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,24,26,13,11,20,21,25,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,24,32,20,11,15,24,11,13,15,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,24,32,26,22,24,7,30,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,25,11,8,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,25,11,30,27,11,18,18,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,25,14,9,24,21,12,26,15,20,4,2,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,25,25,11,18,8,21,24,20,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,25,25,15,25,26,11,20,26,11,20,25,26,11,18,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,25,25,27,19,26,15,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,26,11,19,32,11,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,26,14,7,24,29,7,29,11,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,26,18,7,25,4,19,21,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,26,19,21,25,22,14,36,24,11,20,29,15,25,25,11,20,25,9,14,7,12,26,18,11,24,0,0,0,0,0,0,0,0,1
7,26,21,19,8,15,20,10,27,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,26,21,19,12,24,11,23,27,11,20,32,20,21,24,19,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,26,21,19,29,7,12,12,11,20,22,24,21,13,24,7,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,26,24,21,22,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,26,26,24,15,8,27,26,25,22,24,39,12,27,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,27,10,15,11,20,32,24,7,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,27,10,15,21,4,11,10,15,26,15,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,27,10,15,21,28,11,24,25,26,36,24,17,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,27,12,12,7,20,13,8,11,14,36,18,26,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,27,12,13,7,8,11,20,25,22,11,17,26,24,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,27,12,13,24,27,20,10,18,7,27,12,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,27,12,17,18,36,24,27,20,13,25,25,7,26,11,18,18,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,27,12,18,7,10,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,27,12,20,7,14,19,11,13,11,12,36,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,27,12,25,7,26,26,11,18,22,27,20,17,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,27,12,25,15,9,14,26,25,26,36,26,15,13,17,11,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,27,12,25,26,15,11,13,25,8,11,24,11,15,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,27,12,26,24,7,13,25,8,11,25,26,7,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,27,12,26,24,7,13,25,24,39,9,17,13,7,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,27,12,29,36,24,26,25,17,21,19,22,7,26,15,8,15,18,15,26,36,26,0,0,0,0,0,0,0,0,0,0,0,0,0
7,27,12,32,11,15,9,14,20,27,20,13,25,32,11,15,26,24,7,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,27,13,11,20,12,7,24,8,11,20,26,7,12,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,27,13,11,20,12,18,11,9,17,8,36,24,8,18,15,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,27,13,11,20,13,18,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,27,24,21,24,7,12,24,27,9,14,26,26,7,27,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
